sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0,184;424;;1000rounds;Yes;Yes;2;0,74840;0,80772;0,00000;0,07983;1,55612;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2134;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2135;0.82;0.885;0.7483993951652897;0.8077237374649775;0.7483993951652897;0.8077237374649775;0.0;0.0;0.7483993951652897;0.8077237374649775;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,221;337;;1000rounds;Yes;Yes;2;0,76260;0,82305;0,00000;0,08134;1,58564;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2136;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2137;0.82;0.885;0.7625962229135148;0.8230459235103178;0.7625962229135148;0.8230459235103178;0.0;0.0;0.7625962229135148;0.8230459235103178;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,267;335;;1000rounds;Yes;Yes;2;0,76293;0,82340;0,00000;0,08138;1,58633;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2138;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2139;0.82;0.885;0.7629257340427276;0.8234015544241634;0.7629257340427276;0.8234015544241634;0.0;0.0;0.7629257340427276;0.8234015544241634;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,242;310;;1000rounds;Yes;Yes;2;0,76706;0,82786;0,00000;0,08182;1,59492;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2140;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2141;0.82;0.885;0.7670566562952547;0.8278599278308542;0.7670566562952547;0.8278599278308542;0.0;0.0;0.7670566562952547;0.8278599278308542;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,265;335;;1000rounds;Yes;Yes;2;0,76293;0,82340;0,00000;0,08138;1,58633;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2142;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2143;0.82;0.885;0.7629257340427276;0.8234015544241634;0.7629257340427276;0.8234015544241634;0.0;0.0;0.7629257340427276;0.8234015544241634;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,331;335;;1000rounds;Yes;Yes;2;0,76293;0,82340;0,00000;0,08138;1,58633;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@2144;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2145;0.82;0.885;0.7629257340427276;0.8234015544241634;0.7629257340427276;0.8234015544241634;0.0;0.0;0.7629257340427276;0.8234015544241634;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,311;335;;1000rounds;Yes;Yes;2;0,76293;0,82340;0,00000;0,08138;1,58633;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2146;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2147;0.82;0.885;0.7629257340427276;0.8234015544241634;0.7629257340427276;0.8234015544241634;0.0;0.0;0.7629257340427276;0.8234015544241634;Grocery_domain_sam.xml;Grocery_domain_mary.xml
1,277;804;;1000rounds;Yes;Yes;2;0,70624;0,75248;0,00000;0,00000;1,45872;Agent_K@2148;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2149;0.895;0.8400000000000001;0.7524816153391687;0.7062397283630187;0.0;0.7062397283630187;0.0;0.0;0.7524816153391687;0.7062397283630187;Grocery_domain_sam.xml;Grocery_domain_mary.xml
4,206;992;;1000rounds;Yes;Yes;2;0,67814;0,72254;0,00000;0,00000;1,40067;Yushu@2150;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2151;0.895;0.8400000000000001;0.7225370963451904;0.6781353753407374;0.0;0.6781353753407374;0.0;0.0;0.7225370963451904;0.6781353753407374;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,412;759;;1000rounds;Yes;Yes;2;0,65795;0,81501;0,00000;0,14408;1,47297;Gahboninho@2152;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2153;0.775;0.96;0.6579545319227289;0.8150146459946062;0.0;0.8150146459946062;0.0;0.0;0.6579545319227289;0.8150146459946062;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,448;693;;1000rounds;Yes;Yes;2;0,70615;0,76213;0,00000;0,07532;1,46828;Agent_K2@2154;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2155;0.82;0.885;0.7061538063862453;0.7621294129900331;0.0;0.7621294129900331;0.0;0.0;0.7061538063862453;0.7621294129900331;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,345;835;;1000rounds;Yes;Yes;2;0,58461;0,73076;0,04258;0,11811;1,31536;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2156;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2157;0.8750000000000001;0.7;0.7307568410624843;0.5846054728499873;0.7307568410624843;0.5846054728499873;0.0;0.0;0.7307568410624843;0.5846054728499873;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,338;821;;1000rounds;Yes;Yes;2;0,65339;0,67014;0,08954;0,09412;1,32353;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2158;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2159;0.8;0.78;0.6701439849437877;0.653390385320193;0.6701439849437877;0.653390385320193;0.0;0.0;0.6701439849437877;0.653390385320193;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,341;828;;1000rounds;Yes;Yes;2;0,58549;0,73604;0,03856;0,11777;1,32153;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2160;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2161;0.88;0.7;0.7360446475951009;0.585490060587012;0.7360446475951009;0.585490060587012;0.0;0.0;0.7360446475951009;0.585490060587012;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,321;815;;1000rounds;Yes;Yes;2;0,68779;0,74231;0,00000;0,07336;1,43010;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2162;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2163;0.82;0.885;0.687788376597522;0.7423081869375695;0.687788376597522;0.7423081869375695;0.0;0.0;0.687788376597522;0.7423081869375695;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,331;833;;1000rounds;Yes;Yes;2;0,57650;0,77285;0,00000;0,12781;1,34935;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2164;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2165;0.925;0.6900000000000001;0.7728481715130207;0.5765029603718749;0.7728481715130207;0.5765029603718749;0.0;0.0;0.7728481715130207;0.5765029603718749;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,319;822;;1000rounds;Yes;Yes;2;0,62394;0,67419;0,10960;0,10960;1,29812;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2166;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2167;0.8049999999999999;0.745;0.6741867454950504;0.6239368017314442;0.6741867454950504;0.6239368017314442;0.0;0.0;0.6741867454950504;0.6239368017314442;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,336;831;;1000rounds;Yes;Yes;2;0,57675;0,77318;0,00000;0,12786;1,34993;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2168;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2169;0.925;0.6900000000000001;0.7731821124191695;0.576752062237002;0.7731821124191695;0.576752062237002;0.0;0.0;0.7731821124191695;0.576752062237002;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,322;817;;1000rounds;Yes;Yes;2;0,68749;0,74199;0,00000;0,07333;1,42948;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2170;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2171;0.82;0.885;0.6874913176381509;0.7419875806216629;0.6874913176381509;0.7419875806216629;0.0;0.0;0.6874913176381509;0.7419875806216629;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,339;818;;1000rounds;Yes;Yes;2;0,65381;0,67058;0,08960;0,09418;1,32439;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2172;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2173;0.8;0.78;0.670578376853515;0.653813917432177;0.670578376853515;0.653813917432177;0.0;0.0;0.670578376853515;0.653813917432177;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,355;831;;1000rounds;Yes;Yes;2;0,57675;0,77318;0,00000;0,12786;1,34993;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@2174;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2175;0.925;0.6900000000000001;0.7731821124191695;0.576752062237002;0.7731821124191695;0.576752062237002;0.0;0.0;0.7731821124191695;0.576752062237002;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,348;829;;1000rounds;Yes;Yes;2;0,60627;0,62718;0,14604;0,15476;1,23344;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2176;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2177;0.7500000000000001;0.7250000000000001;0.6271752953661491;0.6062694521872775;0.6271752953661491;0.6062694521872775;0.0;0.0;0.6271752953661491;0.6062694521872775;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,355;823;;1000rounds;Yes;Yes;2;0,61962;0,74103;0,05361;0,08415;1,36064;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2178;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2179;0.8850000000000001;0.74;0.741026592262787;0.6196154556773585;0.741026592262787;0.6196154556773585;0.0;0.0;0.741026592262787;0.6196154556773585;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,203;348;;1000rounds;Yes;Yes;2;0,71904;0,89068;0,00000;0,15745;1,60971;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2180;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2181;0.775;0.96;0.7190359778454052;0.8906768241697922;0.7190359778454052;0.8906768241697922;0.0;0.0;0.7190359778454052;0.8906768241697922;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,367;338;;1000rounds;Yes;Yes;2;0,72059;0,89260;0,00000;0,15779;1,61319;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2182;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2183;0.775;0.96;0.7205907665358141;0.8926027559669438;0.7205907665358141;0.8926027559669438;0.0;0.0;0.7205907665358141;0.8926027559669438;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,325;372;;1000rounds;Yes;Yes;2;0,71532;0,88607;0,00000;0,15664;1,60139;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2184;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2185;0.775;0.96;0.715318158397149;0.8860715252403394;0.715318158397149;0.8860715252403394;0.0;0.0;0.715318158397149;0.8860715252403394;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,346;343;;1000rounds;Yes;Yes;2;0,71981;0,89164;0,00000;0,15762;1,61145;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2186;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2187;0.775;0.96;0.7198129523997531;0.8916392700693715;0.7198129523997531;0.8916392700693715;0.0;0.0;0.7198129523997531;0.8916392700693715;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,324;336;;1000rounds;Yes;Yes;2;0,72090;0,89299;0,00000;0,15786;1,61389;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@2188;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2189;0.775;0.96;0.7209021274763056;0.892988441777101;0.7209021274763056;0.892988441777101;0.0;0.0;0.7209021274763056;0.892988441777101;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,183;358;;1000rounds;Yes;Yes;2;0,71748;0,88876;0,00000;0,15711;1,60624;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2190;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2191;0.775;0.96;0.7174845438578098;0.8887550478754804;0.7174845438578098;0.8887550478754804;0.0;0.0;0.7174845438578098;0.8887550478754804;Grocery_domain_sam.xml;Grocery_domain_mary.xml
1,229;803;;1000rounds;Yes;Yes;2;0,68957;0,74423;0,00000;0,07355;1,43381;Agent_K@2192;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2193;0.82;0.885;0.6895734277836546;0.7442347360835785;0.0;0.7442347360835785;0.0;0.0;0.6895734277836546;0.7442347360835785;Grocery_domain_sam.xml;Grocery_domain_mary.xml
3,371;823;;1000rounds;Yes;Yes;2;0,70335;0,74940;0,00000;0,00000;1,45275;Yushu@2194;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2195;0.895;0.8400000000000001;0.7493997740962648;0.7033472740121368;0.0;0.7033472740121368;0.0;0.0;0.7493997740962648;0.7033472740121368;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,356;759;;1000rounds;Yes;Yes;2;0,65795;0,81501;0,00000;0,14408;1,47297;Gahboninho@2196;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2197;0.775;0.96;0.6579545319227289;0.8150146459946062;0.0;0.8150146459946062;0.0;0.0;0.6579545319227289;0.8150146459946062;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,587;723;;1000rounds;Yes;Yes;2;0,66309;0,82138;0,00000;0,14520;1,48447;Agent_K2@2198;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2199;0.775;0.96;0.6630907048530793;0.8213768731083304;0.0;0.8213768731083304;0.0;0.0;0.6630907048530793;0.8213768731083304;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,110;273;;1000rounds;Yes;Yes;2;0,79207;0,84393;0,00000;0,00000;1,63600;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2200;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2201;0.895;0.8400000000000001;0.8439320695535176;0.7920703222625194;0.8439320695535176;0.7920703222625194;0.0;0.0;0.8439320695535176;0.7920703222625194;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,309;732;;1000rounds;Yes;Yes;2;0,71731;0,76428;0,00000;0,00000;1,48158;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2202;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2203;0.895;0.8400000000000001;0.7642756243569697;0.7173089658769325;0.7642756243569697;0.7173089658769325;0.0;0.0;0.7642756243569697;0.7173089658769325;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,255;634;;1000rounds;Yes;Yes;2;0,73265;0,78063;0,00000;0,00000;1,51328;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2204;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2205;0.895;0.8400000000000001;0.7806261746619293;0.7326547337609169;0.7806261746619293;0.7326547337609169;0.0;0.0;0.7806261746619293;0.7326547337609169;Grocery_domain_sam.xml;Grocery_domain_mary.xml
