Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
24,471;958;;1000rounds;Yes;Yes;2;0,46279;0,47504;0,01011;0,01420;0,93783;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@46;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@47;0.6254278790084555;0.6092949244238189;0.4750401445398184;0.46278645177209243;0.4750401445398184;0.46278645177209243;0.0;0.0;0.4750401445398184;0.46278645177209243;Energy-A-prof1.xml;Energy-A-prof2.xml
12,952;838;;1000rounds;Yes;Yes;2;0,39236;0,53967;0,02157;0,10541;0,93203;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@48;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@49;0.4990613953454581;0.6864347844322041;0.3923599976280281;0.5396721784204155;0.3923599976280281;0.5396721784204155;0.0;0.0;0.3923599976280281;0.5396721784204155;Energy-A-prof1.xml;Energy-A-prof2.xml
11,616;938;;1000rounds;Yes;Yes;2;0,47793;0,47936;0,00000;0,00641;0,95729;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@50;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@51;0.6274981785220793;0.6256235249114465;0.47936003560927;0.47792794536214844;0.47936003560927;0.47792794536214844;0.0;0.0;0.47936003560927;0.47792794536214844;Energy-A-prof1.xml;Energy-A-prof2.xml
9,123;827;;1000rounds;Yes;Yes;2;0,43085;0,54396;0,00422;0,07589;0,97482;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@52;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@53;0.5462945829858142;0.6897087451223953;0.4308544610449669;0.5439630904511945;0.4308544610449669;0.5439630904511945;0.0;0.0;0.4308544610449669;0.5439630904511945;Energy-A-prof1.xml;Energy-A-prof2.xml
7,632;770;;1000rounds;Yes;Yes;2;0,49655;0,50690;0,00286;0,00843;1,00345;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@56;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@57;0.6193571232700171;0.6322750266652912;0.49654570564531747;0.5069021368800124;0.49654570564531747;0.5069021368800124;0.0;0.0;0.49654570564531747;0.5069021368800124;Energy-A-prof1.xml;Energy-A-prof2.xml
14,636;827;;1000rounds;Yes;Yes;2;0,39469;0,51501;0,04131;0,09590;0,90970;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@60;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@61;0.5004407304857924;0.6529971618536692;0.39469020549304;0.5150092074803924;0.39469020549304;0.5150092074803924;0.0;0.0;0.39469020549304;0.5150092074803924;Energy-A-prof1.xml;Energy-A-prof2.xml
13,904;958;;1000rounds;Yes;Yes;2;0,43332;0,46454;0,03388;0,03879;0,89786;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@64;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@65;0.5704952016403807;0.6116038663692236;0.4333163457250606;0.46454019533276963;0.4333163457250606;0.46454019533276963;0.0;0.0;0.4333163457250606;0.46454019533276963;Energy-A-prof1.xml;Energy-A-prof2.xml
15,957;827;;1000rounds;Yes;Yes;2;0,38488;0,54944;0,02272;0,11719;0,93432;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@68;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@69;0.48800365045094707;0.6966562039129078;0.38488126434246384;0.5494424484863009;0.38488126434246384;0.5494424484863009;0.0;0.0;0.38488126434246384;0.5494424484863009;Energy-A-prof1.xml;Energy-A-prof2.xml
18,067;835;;1000rounds;Yes;Yes;2;0,39226;0,55472;0,01253;0,11310;0,94697;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@70;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@71;0.49850027097996685;0.7049622382057683;0.39225689586103246;0.5547164472232616;0.39225689586103246;0.5547164472232616;0.0;0.0;0.39225689586103246;0.5547164472232616;Energy-A-prof1.xml;Energy-A-prof2.xml
53,073;982;;1000rounds;Yes;Yes;2;0,46975;0,47488;0,00000;0,00841;0,94463;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@74;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@75;0.6295422389286812;0.6227455429008758;0.47487840011770205;0.46975149371462555;0.47487840011770205;0.46975149371462555;0.0;0.0;0.47487840011770205;0.46975149371462555;Energy-A-prof1.xml;Energy-A-prof2.xml
19,849;844;;1000rounds;Yes;Yes;2;0,25235;0,53317;0,12059;0,23723;0,78552;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@82;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@83;0.32152896756290866;0.6793377115677822;0.25234922143921074;0.5331723107495246;0.25234922143921074;0.5331723107495246;0.0;0.0;0.25234922143921074;0.5331723107495246;Energy-A-prof1.xml;Energy-A-prof2.xml
10,421;778;;1000rounds;Yes;Yes;2;0,49330;0,51334;0,00428;0,01346;1,00664;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@86;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@87;0.6417773660959281;0.6167233123976743;0.5133386670972676;0.49329867315188664;0.5133386670972676;0.49329867315188664;0.0;0.0;0.5133386670972676;0.49329867315188664;Energy-A-prof1.xml;Energy-A-prof2.xml
17,226;843;;1000rounds;Yes;Yes;2;0,41115;0,49930;0,04055;0,07531;0,91045;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@90;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@91;0.5237143181083411;0.6359981213256813;0.4111507857479369;0.49930108510642385;0.4111507857479369;0.49930108510642385;0.0;0.0;0.4111507857479369;0.49930108510642385;Energy-A-prof1.xml;Energy-A-prof2.xml
14,450;921;;1000rounds;Yes;Yes;2;0,39950;0,51701;0,01924;0,08385;0,91651;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@94;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@95;0.5204081364051035;0.6734857509306287;0.3994986068115979;0.517010785155761;0.3994986068115979;0.517010785155761;0.0;0.0;0.3994986068115979;0.517010785155761;Energy-A-prof1.xml;Energy-A-prof2.xml
10,372;779;;1000rounds;Yes;Yes;2;0,50027;0,50177;0,00000;0,00000;1,00205;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@98;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@99;0.6274981785220793;0.6256235249114465;0.501772941168378;0.5002738922658064;0.501772941168378;0.5002738922658064;0.0;0.0;0.501772941168378;0.5002738922658064;Energy-A-prof1.xml;Energy-A-prof2.xml
20,093;840;;1000rounds;Yes;Yes;2;0,44472;0,48436;0,03311;0,04262;0,92908;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@100;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@101;0.5659873104561599;0.6164328321220491;0.44472117982837717;0.4843584499541531;0.44472117982837717;0.4843584499541531;0.0;0.0;0.44472117982837717;0.4843584499541531;Energy-A-prof1.xml;Energy-A-prof2.xml
17,897;848;;1000rounds;Yes;Yes;2;0,41166;0,49273;0,04452;0,07377;0,90439;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@104;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@105;0.5251177337551705;0.6285341493220769;0.4116605904100273;0.49273281470137126;0.4116605904100273;0.49273281470137126;0.0;0.0;0.4116605904100273;0.49273281470137126;Energy-A-prof1.xml;Energy-A-prof2.xml
15,276;840;;1000rounds;Yes;Yes;2;0,44782;0,48065;0,03513;0,04052;0,92847;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@108;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@109;0.5699334244660447;0.6117105305285597;0.44782181555958966;0.4806479294223952;0.44782181555958966;0.4806479294223952;0.0;0.0;0.44782181555958966;0.4806479294223952;Energy-A-prof1.xml;Energy-A-prof2.xml
2,805;811;;1000rounds;Yes;Yes;2;0,37660;0,57050;0,02983;0,13580;0,94710;Agent_K2@112;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@113;0.47531310967787843;0.7200327417710434;0.3766001732063989;0.5704964785192279;0.0;0.5704964785192279;0.0;0.0;0.3766001732063989;0.5704964785192279;Energy-A-prof1.xml;Energy-A-prof2.xml
3,068;707;;1000rounds;Yes;Yes;2;0,44901;0,55382;0,00292;0,07653;1,00283;Gahboninho@114;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@115;0.5500195124708591;0.678402825546665;0.44901357103533707;0.5538204888964001;0.0;0.5538204888964001;0.0;0.0;0.44901357103533707;0.5538204888964001;Energy-A-prof1.xml;Energy-A-prof2.xml
4,515;835;;1000rounds;Yes;Yes;2;0,40974;0,55058;0,00237;0,09636;0,96032;Agent_K@116;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@117;0.5207238802899871;0.6997029165355747;0.40974407592944045;0.5505780238105135;0.0;0.5505780238105135;0.0;0.0;0.40974407592944045;0.5505780238105135;Energy-A-prof1.xml;Energy-A-prof2.xml
14,061;820;;1000rounds;Yes;Yes;2;0,23896;0,66192;0,01982;0,30914;0,90087;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@120;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@121;0.8375782427501912;0.3023733691803308;0.6619158561983549;0.2389576487748783;0.6619158561983549;0.2389576487748783;0.0;0.0;0.6619158561983549;0.2389576487748783;Energy-A-prof1.xml;Energy-A-prof2.xml
24,279;828;;1000rounds;Yes;Yes;2;0,29158;0,55959;0,08726;0,21492;0,85117;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@122;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@123;0.7097217184310463;0.36981152257066574;0.5595861814207009;0.2915810695749475;0.5595861814207009;0.2915810695749475;0.0;0.0;0.5595861814207009;0.2915810695749475;Energy-A-prof1.xml;Energy-A-prof2.xml
17,798;852;;1000rounds;Yes;Yes;2;0,44151;0,52293;0,00112;0,06236;0,96444;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@128;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@129;0.6678220279448593;0.563846895659837;0.5229306432703565;0.4415140673942213;0.5229306432703565;0.4415140673942213;0.0;0.0;0.5229306432703565;0.4415140673942213;Energy-A-prof1.xml;Energy-A-prof2.xml
16,031;814;;1000rounds;Yes;Yes;2;0,47715;0,47734;0,02301;0,02301;0,95449;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@132;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@133;0.6027375239090544;0.6029786241544883;0.4771495411428534;0.47734040510422104;0.4771495411428534;0.47734040510422104;0.0;0.0;0.4771495411428534;0.47734040510422104;Energy-A-prof1.xml;Energy-A-prof2.xml
16,530;832;;1000rounds;Yes;Yes;2;0,23819;0,55347;0,11227;0,26388;0,79166;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@134;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@135;0.7027702471864152;0.302441197603555;0.5534686126562014;0.2381883847785003;0.5534686126562014;0.2381883847785003;0.0;0.0;0.5534686126562014;0.2381883847785003;Energy-A-prof1.xml;Energy-A-prof2.xml
15,952;814;;1000rounds;Yes;Yes;2;0,47715;0,47734;0,02301;0,02301;0,95449;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@138;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@139;0.6027375239090544;0.6029786241544883;0.4771495411428534;0.47734040510422104;0.4771495411428534;0.47734040510422104;0.0;0.0;0.4771495411428534;0.47734040510422104;Energy-A-prof1.xml;Energy-A-prof2.xml
12,631;838;;1000rounds;Yes;Yes;2;0,23895;0,53905;0,12503;0,25925;0,77799;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@142;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@143;0.6856373803756499;0.30393022814499326;0.5390452626608392;0.23894868388188759;0.5390452626608392;0.23894868388188759;0.0;0.0;0.5390452626608392;0.23894868388188759;Energy-A-prof1.xml;Energy-A-prof2.xml
12,787;819;;1000rounds;Yes;Yes;2;0,42255;0,47271;0,06045;0,07493;0,89526;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@146;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@147;0.5979920488933952;0.5345348722831553;0.4727130814345352;0.422550144402057;0.4727130814345352;0.422550144402057;0.0;0.0;0.4727130814345352;0.422550144402057;Energy-A-prof1.xml;Energy-A-prof2.xml
13,929;817;;1000rounds;Yes;Yes;2;0,46549;0,47919;0,03217;0,03217;0,94467;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@148;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@149;0.6058313560983601;0.5885155588649764;0.4791854101193012;0.46548939172193965;0.4791854101193012;0.46548939172193965;0.0;0.0;0.4791854101193012;0.46548939172193965;Energy-A-prof1.xml;Energy-A-prof2.xml
13,439;834;;1000rounds;Yes;Yes;2;0,43924;0,51068;0,01620;0,05900;0,94992;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@150;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@151;0.6488057805698374;0.5580537275656374;0.5106751357229008;0.43924417999937493;0.5106751357229008;0.43924417999937493;0.0;0.0;0.5106751357229008;0.43924417999937493;Energy-A-prof1.xml;Energy-A-prof2.xml
13,095;817;;1000rounds;Yes;Yes;2;0,35690;0,47702;0,09567;0,13420;0,83392;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@152;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@153;0.45122199751634084;0.6030982501317191;0.35689634707453755;0.47702364597431074;0.35689634707453755;0.47702364597431074;0.0;0.0;0.35689634707453755;0.47702364597431074;Energy-A-prof1.xml;Energy-A-prof2.xml
11,525;831;;1000rounds;Yes;Yes;2;0,30176;0,55686;0,08394;0,20416;0,85862;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@154;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@155;0.7068722737859456;0.3830463739897749;0.556859190193667;0.3017559204637283;0.556859190193667;0.3017559204637283;0.0;0.0;0.556859190193667;0.3017559204637283;Energy-A-prof1.xml;Energy-A-prof2.xml
15,786;828;;1000rounds;Yes;Yes;2;0,26875;0,56465;0,09666;0,23816;0,83340;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@156;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@157;0.7161480564527724;0.3408490925597372;0.564653082800084;0.26874539300821104;0.564653082800084;0.26874539300821104;0.0;0.0;0.564653082800084;0.26874539300821104;Energy-A-prof1.xml;Energy-A-prof2.xml
13,447;828;;1000rounds;Yes;Yes;2;0,39660;0,49465;0,05585;0,09791;0,89125;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@158;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@159;0.6273623646518421;0.5030069430454731;0.49464924192917115;0.39660014224894174;0.49464924192917115;0.39660014224894174;0.0;0.0;0.49464924192917115;0.39660014224894174;Energy-A-prof1.xml;Energy-A-prof2.xml
